checktype,current_epoch,issue_list,time_usage,Describe
batch,0,[],0.9374938011169434,No Issue now
batch,0,[],2.2579643726348877,No Issue now
batch,0,[],3.494658946990967,No Issue now
batch,0,[],4.703429222106934,No Issue now
batch,0,[],5.936135292053223,No Issue now
batch,0,[],7.165846824645996,No Issue now
batch,0,[],8.377609729766846,No Issue now
batch,0,[],9.617294788360596,No Issue now
batch,0,[],10.864960432052612,No Issue now
batch,0,[],12.115618467330933,No Issue now
batch,0,[],13.353310823440552,No Issue now
batch,0,[],14.604964017868042,No Issue now
batch,0,[],15.808746337890625,No Issue now
batch,0,[],17.013527154922485,No Issue now
batch,0,[],18.25221562385559,No Issue now
batch,0,[],19.464975595474243,No Issue now
batch,0,[],20.699673891067505,No Issue now
