checktype,current_epoch,issue_list,time_usage,Describe
batch,0,[],0.9325063228607178,No Issue now
batch,0,[],2.1452651023864746,No Issue now
batch,0,[],3.3081562519073486,No Issue now
batch,0,[],4.544850826263428,No Issue now
batch,0,[],5.6728363037109375,No Issue now
batch,0,[],6.813787937164307,No Issue now
batch,0,[],7.979670524597168,No Issue now
batch,0,[],9.091700315475464,No Issue now
batch,0,[],10.278526067733765,No Issue now
batch,0,[],11.702719688415527,No Issue now
batch,0,[],12.97631573677063,No Issue now
batch,0,[],14.155166625976562,No Issue now
batch,0,[],15.43474531173706,No Issue now
batch,0,[],16.61060357093811,No Issue now
batch,0,[],17.797431468963623,No Issue now
batch,0,[],19.027143001556396,No Issue now
batch,0,[],20.252866983413696,No Issue now
batch,0,[],21.41974949836731,No Issue now
