checktype,current_epoch,issue_list,time_usage,Describe
batch,0,[],0.7902991771697998,No Issue now
batch,0,[],1.7691504955291748,No Issue now
batch,0,[],2.600210428237915,No Issue now
batch,0,[],3.406740665435791,No Issue now
batch,0,[],4.238377332687378,No Issue now
batch,0,[],5.038492202758789,No Issue now
batch,0,[],5.861396551132202,No Issue now
batch,0,[],6.697706460952759,No Issue now
batch,0,[],7.504685878753662,No Issue now
batch,0,[],8.349341869354248,No Issue now
batch,0,[],9.140244245529175,No Issue now
batch,0,[],9.963443279266357,No Issue now
batch,0,[],10.794397354125977,No Issue now
batch,0,[],11.69268536567688,No Issue now
batch,0,[],12.521987199783325,No Issue now
batch,0,[],13.347349882125854,No Issue now
batch,0,[],14.15634799003601,No Issue now
batch,0,[],14.973283529281616,No Issue now
