checktype,current_epoch,issue_list,time_usage,Describe
batch,0,[],0.9604244232177734,No Issue now
batch,0,[],2.0066277980804443,No Issue now
batch,0,[],3.0837488174438477,No Issue now
batch,0,[],4.1349406242370605,No Issue now
batch,0,[],5.123297691345215,No Issue now
batch,0,[],6.154541730880737,No Issue now
batch,0,[],7.163845062255859,No Issue now
batch,0,[],8.266895294189453,No Issue now
batch,0,[],9.30711555480957,No Issue now
batch,0,[],10.330382347106934,No Issue now
batch,0,[],11.384562730789185,No Issue now
batch,0,[],12.41081953048706,No Issue now
batch,0,[],13.50988221168518,No Issue now
batch,0,[],14.560075521469116,No Issue now
batch,0,[],15.593313694000244,No Issue now
batch,0,[],16.604612112045288,No Issue now
batch,0,[],17.653806447982788,No Issue now
batch,0,[],18.75985026359558,No Issue now
batch,0,[],19.80006980895996,No Issue now
batch,0,[],20.822338342666626,No Issue now
batch,0,[],21.87851643562317,No Issue now
batch,0,[],22.935689210891724,No Issue now
batch,0,[],24.06068229675293,No Issue now
batch,0,[],25.123842477798462,No Issue now
batch,0,[],26.162065982818604,No Issue now
batch,0,[],27.187326192855835,No Issue now
batch,0,[],28.222558736801147,No Issue now
batch,0,[],29.387444972991943,No Issue now
batch,0,[],30.442625284194946,No Issue now
batch,0,[],31.481849431991577,No Issue now
batch,0,[],32.683635234832764,No Issue now
batch,0,[],33.72186207771301,No Issue now
batch,0,[],34.79299783706665,No Issue now
batch,0,[],35.920982360839844,No Issue now
batch,0,[],37.00608229637146,No Issue now
batch,0,[],38.05328416824341,No Issue now
batch,0,[],39.074554204940796,No Issue now
batch,0,[],40.1337251663208,No Issue now
batch,0,[],41.231788635253906,No Issue now
batch,0,[],42.29694366455078,No Issue now
batch,0,[],43.3551139831543,No Issue now
batch,0,[],44.38137197494507,No Issue now
batch,0,[],45.45250844955444,No Issue now
batch,0,[],46.6054253578186,No Issue now
batch,0,[],47.77729368209839,No Issue now
batch,0,[],48.87535881996155,No Issue now
batch,0,[],49.950486183166504,No Issue now
batch,0,[],51.02960181236267,No Issue now
batch,0,[],52.116694927215576,No Issue now
batch,0,[],53.304521799087524,No Issue now
batch,0,[],54.413556814193726,No Issue now
batch,0,[],55.45776557922363,No Issue now
batch,0,[],56.544861793518066,No Issue now
batch,0,[],57.63195538520813,No Issue now
batch,0,[],58.75595140457153,No Issue now
batch,0,[],59.904879093170166,No Issue now
batch,0,[],60.99995231628418,No Issue now
batch,0,[],62.06111812591553,No Issue now
batch,0,[],63.1382372379303,No Issue now
batch,0,[],64.23530650138855,No Issue now
batch,0,[],65.40617775917053,No Issue now
batch,0,[],66.60596871376038,No Issue now
batch,0,[],67.72298502922058,No Issue now
batch,0,[],68.78015780448914,No Issue now
batch,0,[],69.85129499435425,No Issue now
batch,0,[],70.93739342689514,No Issue now
batch,0,[],72.10726499557495,No Issue now
batch,0,[],73.29509019851685,No Issue now
batch,0,[],74.38517689704895,No Issue now
batch,0,[],75.47227168083191,No Issue now
batch,0,[],76.5563747882843,No Issue now
batch,0,[],77.65144801139832,No Issue now
batch,0,[],78.84525632858276,No Issue now
batch,0,[],80.03906512260437,No Issue now
batch,0,[],81.17203688621521,No Issue now
batch,0,[],82.25613951683044,No Issue now
batch,0,[],83.34921789169312,No Issue now
batch,0,[],84.40739107131958,No Issue now
batch,0,[],85.56828808784485,No Issue now
batch,0,[],86.71821308135986,No Issue now
batch,0,[],87.84420537948608,No Issue now
batch,0,[],88.94127297401428,No Issue now
batch,0,[],90.0612804889679,No Issue now
batch,0,[],91.1483724117279,No Issue now
batch,0,[],92.28736090660095,No Issue now
batch,0,[],93.48512697219849,No Issue now
batch,0,[],94.61909770965576,No Issue now
batch,0,[],95.71217465400696,No Issue now
batch,0,[],96.79527997970581,No Issue now
batch,0,[],97.87542271614075,No Issue now
batch,0,[],99.12804508209229,No Issue now
batch,0,[],100.3457899093628,No Issue now
batch,0,[],101.46978735923767,No Issue now
batch,0,[],102.56585645675659,No Issue now
batch,0,[],103.67888164520264,No Issue now
batch,0,[],104.80088305473328,No Issue now
batch,0,[],105.93086338043213,No Issue now
batch,0,[],107.18650698661804,No Issue now
batch,0,[],108.32546401023865,No Issue now
batch,0,[],109.42552185058594,No Issue now
