checktype,current_epoch,issue_list,time_usage,Describe
batch,0,[],1.0062832832336426,No Issue now
batch,0,[],2.2808778285980225,No Issue now
batch,0,[],3.5105907917022705,No Issue now
batch,0,[],4.7422990798950195,No Issue now
batch,0,[],5.96502947807312,No Issue now
batch,0,[],7.195740461349487,No Issue now
batch,0,[],8.461357116699219,No Issue now
batch,0,[],9.69805359840393,No Issue now
batch,0,[],10.900837182998657,No Issue now
batch,0,[],12.147505283355713,No Issue now
batch,0,[],13.389186143875122,No Issue now
batch,0,[],14.633859634399414,No Issue now
batch,0,[],15.877570390701294,No Issue now
batch,0,[],17.115227222442627,No Issue now
batch,0,[],18.366883754730225,No Issue now
batch,0,[],19.612553596496582,No Issue now
batch,0,[],20.886148929595947,No Issue now
batch,0,[],22.138803005218506,No Issue now
batch,0,[],23.42237138748169,No Issue now
batch,0,[],24.66704511642456,No Issue now
batch,0,[],25.921689987182617,No Issue now
batch,0,[],27.18132472038269,No Issue now
batch,0,[],28.436967134475708,No Issue now
batch,0,[],29.696600914001465,No Issue now
batch,0,[],30.93229913711548,No Issue now
batch,0,[],32.16899251937866,No Issue now
batch,0,[],33.39371919631958,No Issue now
batch,0,[],34.673298835754395,No Issue now
batch,0,[],35.90600538253784,No Issue now
batch,0,[],37.16962671279907,No Issue now
batch,0,[],38.41130971908569,No Issue now
batch,0,[],39.64601016044617,No Issue now
batch,0,[],40.9106285572052,No Issue now
batch,0,[],42.15430521965027,No Issue now
batch,0,[],43.39000177383423,No Issue now
batch,0,[],44.63168239593506,No Issue now
batch,0,[],45.913257122039795,No Issue now
batch,0,[],47.173888206481934,No Issue now
batch,0,[],48.40858817100525,No Issue now
batch,0,[],49.66822099685669,No Issue now
batch,0,[],50.9258599281311,No Issue now
batch,0,[],52.20543932914734,No Issue now
batch,0,[],53.44811820983887,No Issue now
batch,0,[],54.72769856452942,No Issue now
batch,0,[],55.98533749580383,No Issue now
batch,0,[],57.26890850067139,No Issue now
batch,0,[],58.51956582069397,No Issue now
batch,0,[],59.78817391395569,No Issue now
batch,0,[],61.047807455062866,No Issue now
batch,0,[],62.303449869155884,No Issue now
batch,0,[],63.5720591545105,No Issue now
batch,0,[],64.81872892379761,No Issue now
batch,0,[],66.07836103439331,No Issue now
batch,0,[],67.30707788467407,No Issue now
batch,0,[],68.64948868751526,No Issue now
batch,0,[],69.89017224311829,No Issue now
batch,0,[],71.1378390789032,No Issue now
batch,0,[],72.40046525001526,No Issue now
batch,0,[],73.73190426826477,No Issue now
batch,0,[],74.98854565620422,No Issue now
batch,0,[],76.24319219589233,No Issue now
batch,0,[],77.54072618484497,No Issue now
batch,0,[],78.83227372169495,No Issue now
batch,0,[],80.09290409088135,No Issue now
batch,0,[],81.36051630973816,No Issue now
batch,0,[],82.64607858657837,No Issue now
batch,0,[],83.9575743675232,No Issue now
batch,0,[],85.2441349029541,No Issue now
batch,0,[],86.55363702774048,No Issue now
batch,0,[],87.79332160949707,No Issue now
batch,0,[],89.07190418243408,No Issue now
batch,0,[],90.35347890853882,No Issue now
batch,0,[],91.67494678497314,No Issue now
batch,0,[],92.98743963241577,No Issue now
batch,0,[],94.22812390327454,No Issue now
batch,0,[],95.27133464813232,No Issue now
batch,0,[],96.63668513298035,No Issue now
batch,0,[],97.94120001792908,No Issue now
batch,0,[],99.248703956604,No Issue now
batch,0,[],100.61505198478699,No Issue now
batch,0,[],101.92954015731812,No Issue now
batch,0,[],103.28491735458374,No Issue now
batch,0,[],104.65824580192566,No Issue now
batch,0,[],105.96375751495361,No Issue now
batch,0,[],107.29918670654297,No Issue now
batch,0,[],108.67152118682861,No Issue now
batch,0,[],110.06579303741455,No Issue now
batch,0,[],111.44909715652466,No Issue now
batch,0,[],112.84735941886902,No Issue now
batch,0,[],114.17879891395569,No Issue now
